bedrooms,bathrooms,toilets,parking_space,title,town,state,price,log_price,state_enc,town_enc,title_enc,cluster
4,5,5,4,Semi Detached Duplex,Lekki,Lagos,60000000.0,17.909855136853043,1,71,4,3
2,2,2,1,Block of Flats,Ajah,Lagos,75000000.0,18.132998684833918,1,2,0,2
5,5,6,4,Detached Duplex,Ajah,Lagos,98000000.0,18.400478046838927,1,2,2,2
3,5,6,1,Detached Bungalow,Kurudu,Abuja,25000000.0,17.034386422832473,0,68,1,1
5,6,6,5,Detached Duplex,Lekki,Lagos,72000000.0,18.09217669086922,1,71,2,0
3,3,4,4,Detached Bungalow,Ajah,Lagos,40000000.0,17.50439003707821,1,2,1,2
4,3,3,3,Detached Bungalow,Surulere,Lagos,65000000.0,17.989897843244528,1,93,1,0
6,5,5,4,Detached Duplex,Ikoyi,Lagos,1400000000.0,21.05973807428191,1,43,2,0
2,5,4,2,Detached Bungalow,Ajah,Lagos,15000000.0,16.52356082573315,1,2,1,2
6,6,7,4,Detached Duplex,Victoria Island (VI),Lagos,450000000.0,19.92475814295086,1,95,2,0
5,5,5,4,Detached Duplex,Lekki,Lagos,110000000.0,18.5159909328476,1,71,2,0
4,4,5,6,Detached Bungalow,Ikorodu,Lagos,19000000.0,16.759949589762293,1,41,1,2
4,4,4,3,Terraced Duplexes,Lekki,Lagos,51000000.0,17.747336210296442,1,71,6,3
6,6,8,5,Detached Duplex,Lekki,Lagos,350000000.0,19.673443715304877,1,71,2,0
